id,url,name,likes,category,latitude,longitude
226,https://www.facebook.com/salafestefoggiakarisma/,,,,,
228,https://www.facebook.com/movida.discopub/,,,,,
229,https://www.facebook.com/civicocinque.americanbar/,,,,,
232,https://www.facebook.com/bagnibonobo/,,,,,
233,https://www.facebook.com/casbahoriental/,,,,,
234,https://www.facebook.com/botanicolesina/,,,,,
236,https://www.facebook.com/MarcoLacitignolaOfficial/,,,,,
237,https://www.facebook.com/FrankCofficialpage/,,,,,
239,https://www.facebook.com/club33giri2013/,,,,,
240,https://www.facebook.com/diamondordona/,,,,,
241,https://www.facebook.com/oliociavatta/,,,,,
246,https://www.facebook.com/Scinni.s/,,,,,
247,https://www.facebook.com/InfopointPeschici/,,,,,
248,https://www.facebook.com/mokerhapaloungebar/,,,,,
1249,https://www.facebook.com/BarGelateriaLeone/,,,,,
1250,https://www.facebook.com/chiacchierecaffeortanova/,,,,,
1252,https://www.facebook.com/Caff%C3%A8-Dante-da-Pippo-324439264388944/,,,,,
1253,https://www.facebook.com/restate.chieuti/,,,,,
1254,https://www.facebook.com/bistro.cerignola/,,,,,
1255,https://www.facebook.com/movida.caffeortanova/,,,,,
1256,https://www.facebook.com/andreana.colangione/,,,,,
1257,https://www.facebook.com/barpreziosatrattoriailgattonero/,,,,,
1258,https://www.facebook.com/bluwashcerignola/,,,,,
1259,https://www.facebook.com/chapeaucarpino/,,,,,
1260,https://www.facebook.com/save.loungebar/,,,,,
1262,https://www.facebook.com/Grecalebar/,,,,,
1263,https://www.facebook.com/piccoloparadisomarios/,,,,,
1271,https://www.facebook.com/MichaelDeSanctisPhotography/,,,,,
1272,https://www.facebook.com/imprevistartcafe/,,,,,
1275,https://www.facebook.com/ziovitofreetime/,,,,,
1277,https://www.facebook.com/ristorante.prestige1/,,,,,
1278,https://www.facebook.com/HaePiGreci/,,,,,
1279,https://www.facebook.com/kisscucciola/,,,,,
1285,https://www.facebook.com/lidoziomartino/,,,,,
1286,https://www.facebook.com/barfiamma1919/,,,,,
1287,https://www.facebook.com/contradaquarto/,,,,,
1288,https://www.facebook.com/villaggiobaia.delmonaco/,,,,,
1289,https://www.facebook.com/ninetythree93margheritadisavoia/,,,,,
1290,https://www.facebook.com/cafe.desartistes.9/,,,,,
1291,https://www.facebook.com/rita.cucciolotta/,,,,,
1292,https://www.facebook.com/countrymusicclubariano/,,,,,
1293,https://www.facebook.com/alvisplacepub/,,,,,
1294,https://www.facebook.com/bar24sav/,,,,,
1296,https://www.facebook.com/KeynesPubPizzeria/,,,,,
1297,https://www.facebook.com/dejavubarfly/,,,,,
1301,https://www.facebook.com/centrodiurnoalzheimeriltempiodeiricordi/,,,,,
1302,https://www.facebook.com/pigallebistrot/,,,,,
1303,https://www.facebook.com/circoloculturale88/,,,,,
1304,https://www.facebook.com/villaggioarancionealberona/,,,,,
1305,https://www.facebook.com/agriturismocaseria.fattoriadidattica/,,,,,
1306,https://www.facebook.com/pasticceriapetrillo/,,,,,
1307,https://www.facebook.com/MoodUpBiccari/,,,,,
